620,LBW (Life Before Wedding),http://www.idlebrain.com/movie/archive/mr-lbw.html,18-02-2011,3.25
619,Vastadu Naa Raju,http://www.idlebrain.com/movie/archive/mr-vastadunaaraju.html,11-02-2011,3.25
618,Gaganam,http://www.idlebrain.com/movie/archive/mr-gaganam.html,11-02-2011,3.25
617,Jai Bolo Telangana,http://www.idlebrain.com/movie/archive/mr-jaibolotelangana.html,04-02-2011,0.0
616,Ala Modalaindi,http://www.idlebrain.com/movie/archive/mr-alamodalaindi.html,21-01-2011,3.25
615,Golkonda High School,http://www.idlebrain.com/movie/archive/mr-golkondahighschool.html,15-01-2011,3.25
614,Anaganaga O Dheerudu,http://www.idlebrain.com/movie/archive/mr-anaganagaodheerudu.html,14-01-2011,3.25
613,Mirapakai,http://www.idlebrain.com/movie/archive/mr-mirapakai.html,13-01-2011,3.0
612,Ragada,http://www.idlebrain.com/movie/archive/mr-ragada.html,24-12-2010,3.0
611,Manmadha Banam,http://www.idlebrain.com/movie/archive/mr-manmadhabanam.html,23-12-2010,3.0
610,Nagavalli,http://www.idlebrain.com/movie/archive/mr-nagavalli.html,16-12-2010,3.0
609,Kathi Kantha Rao,http://www.idlebrain.com/movie/archive/mr-kathikantharao.html,10-12-2010,3.0
608,Manasara,http://www.idlebrain.com/movie/archive/mr-manasara.html,10-12-2010,3.0
607,Rakta Charitra 2,http://www.idlebrain.com/movie/archive/mr-raktacharitra2.html,02-12-2010,3.0
606,Orange,http://www.idlebrain.com/movie/archive/mr-orange.html,26-11-2010,3.25
605,Yemaindi Ee Vela,http://www.idlebrain.com/movie/archive/mr-yemaindieevela.html,12-11-2010,2.75
604,Kalyan Ram Kathi,http://www.idlebrain.com/movie/archive/mr-kalyanramkathi.html,12-11-2010,3.0
603,Rakta Charitra 1,http://www.idlebrain.com/movie/archive/mr-raktacharitra1.html,22-10-2010,3.25
602,Brindavanam,http://www.idlebrain.com/movie/archive/mr-brindavanam.html,14-10-2010,3.25
601,Khaleja,http://www.idlebrain.com/movie/archive/mr-khaleja.html,07-10-2010,3.0
600,Robo,http://www.idlebrain.com/movie/archive/mr-robo.html,01-10-2010,4.0
599,Saradaga Kasepu,http://www.idlebrain.com/movie/archive/mr-saradagakasepu.html,17-09-2010,3.0
598,Komaram Puli,http://www.idlebrain.com/movie/archive/mr-komarampuli.html,10-09-2010,2.0
597,Don Seenu,http://www.idlebrain.com/movie/archive/mr-donseenu.html,06-08-2010,3.0
596,Maryada Ramanna,http://www.idlebrain.com/movie/archive/mr-maryadaramanna.html,23-07-2010,3.5
595,Jhummandi Naadam,http://www.idlebrain.com/movie/archive/mr-jhummandinaadam.html,01-07-2010,3.0
594,Vedam,http://www.idlebrain.com/movie/archive/mr-vedam.html,04-06-2010,3.5
593,Awara,http://www.idlebrain.com/movie/archive/mr-awara.html,21-05-2010,3.0
592,Andari bandhuvaya,http://www.idlebrain.com/movie/archive/mr-andaribandhuvaya.html,14-05-2010,3.0
591,Rama Rama Krishna Krishna,http://www.idlebrain.com/movie/archive/mr-ramaramakrishnakrishna.html,12-05-2010,3.0
590,Simha,http://www.idlebrain.com/movie/archive/mr-simha.html,30-04-2010,3.0
589,Darling,http://www.idlebrain.com/movie/archive/mr-darling.html,23-04-2010,3.0
588,Prasthanam,http://www.idlebrain.com/movie/archive/mr-prasthanam.html,16-04-2010,3.0
587,Varudu,http://www.idlebrain.com/movie/archive/mr-varudu.html,31-03-2010,2.5
586,Maro Charitra,http://www.idlebrain.com/movie/archive/mr-marocharitra.html,25-03-2010,2.0
585,Taj Mahal,http://www.idlebrain.com/movie/archive/mr-tajmahal.html,20-03-2010,3.0
584,Ye Maya Chesave,http://www.idlebrain.com/movie/archive/mr-yemayachesave.html,26-02-2010,4.0
583,Leader,http://www.idlebrain.com/movie/archive/mr-leader.html,19-02-2010,3.0
582,Kedi,http://www.idlebrain.com/movie/archive/mr-kedi.html,12-02-2010,2.25
581,Bindaas,http://www.idlebrain.com/movie/archive/mr-bindaas.html,05-02-2010,3.0
580,Seetaramula Kalynam Lankalo,http://www.idlebrain.com/movie/archive/mr-seetaramulakalyanam.html,22-01-2010,2.25
579,Sambho Siva Sambho,http://www.idlebrain.com/movie/archive/mr-sambhosivasambho.html,14-01-2010,2.75
578,Om Shanti,http://www.idlebrain.com/movie/archive/mr-omshanti.html,13-01-2010,2.0
577,Namo Venkatesa,http://www.idlebrain.com/movie/archive/mr-namovenkatesa.html,14-01-2010,3.0
576,Adurs,http://www.idlebrain.com/movie/archive/mr-adurs.html,13-01-2010,3.0
575,Saleem,http://www.idlebrain.com/movie/archive/mr-saleem.html,12-12-2009,2.0
574,Katha,http://www.idlebrain.com/movie/archive/mr-katha.html,12-12-2009,2.75
573,Pravarakhyudu,http://www.idlebrain.com/movie/archive/mr-pravarakhyudu.html,04-12-2009,2.75
572,Amaravathi,http://www.idlebrain.com/movie/archive/mr-amaravathi.html,03-12-2009,2.5
571,Arya 2,http://www.idlebrain.com/movie/archive/mr-arya2.html,27-11-2009,3.0
570,Kurradu,http://www.idlebrain.com/movie/archive/mr-kurradu.html,12-11-2009,2.25
569,A aa e ee,http://www.idlebrain.com/movie/archive/mr-aaaeee.html,06-11-2009,2.0
568,Villagelo Vinayakudu,http://www.idlebrain.com/movie/archive/mr-villagelovinyakudu.html,05-11-2009,2.75
567,Ek Niranjan,http://www.idlebrain.com/movie/archive/mr-ekniranjan.html,29-10-2009,3.0
566,Jayeebhava,http://www.idlebrain.com/movie/archive/mr-jayeebhava.html,23-10-2009,3.0
565,Bendu Appa Rao RMP,http://www.idlebrain.com/movie/archive/mr-benduapparao.html,16-10-2009,3.0
564,Mahatma,http://www.idlebrain.com/movie/archive/mr-mahatma.html,09-10-2009,3.0
563,Ninnu Kalisaka,http://www.idlebrain.com/movie/archive/mr-ninnukalisaka.html,02-10-2009,2.0
562,Ganesh (just Ganesh),http://www.idlebrain.com/movie/archive/mr-ganesh.html,24-09-2009,3.0
561,Eenadu,http://www.idlebrain.com/movie/archive/mr-eenadu.html,18-09-2009,3.0
560,Baanam,http://www.idlebrain.com/movie/archive/mr-baanam.html,16-09-2009,3.25
559,Sankham,http://www.idlebrain.com/movie/archive/mr-sankham.html,11-09-2009,2.5
558,Josh,http://www.idlebrain.com/movie/archive/mr-josh.html,03-09-2009,2.75
557,Mallanna,http://www.idlebrain.com/movie/archive/mr-mallanna.html,21-08-2009,2.5
556,Anjaneyulu,http://www.idlebrain.com/movie/archive/mr-anjaneyulu.html,12-08-2009,3.0
555,Snehituda,http://www.idlebrain.com/movie/archive/mr-snehituda.html,07-08-2009,2.5
554,Magadheera,http://www.idlebrain.com/movie/archive/mr-magadheera.html,30-07-2009,3.5
553,Kalavaramaye Madilo,http://www.idlebrain.com/movie/archive/mr-kalavaramayemadilo.html,17-07-2009,2.5
552,Gopi Gopika Godavari,http://www.idlebrain.com/movie/archive/mr-gopigopikagodavari.html,10-07-2009,2.0
551,Oy!,http://www.idlebrain.com/movie/archive/mr-oy.html,03-07-2009,3.0
550,Evaraina Epudaina,http://www.idlebrain.com/movie/archive/mr-evarainaepudaina.html,26-06-2009,2.75
549,Raju Maharaju,http://www.idlebrain.com/movie/archive/mr-rajumaharaju.html,19-06-2009,2.25
548,Current,http://www.idlebrain.com/movie/archive/mr-current.html,19-06-2009,2.25
547,Boni,http://www.idlebrain.com/movie/archive/mr-boni.html,12-06-2009,2.0
546,Ride,http://www.idlebrain.com/movie/archive/mr-ride.html,05-06-2009,2.75
545,Kavya's Diary,http://www.idlebrain.com/movie/archive/mr-kavyasdiary.html,05-06-2009,2.25
544,Aa Okkadu,http://www.idlebrain.com/movie/archive/mr-aaokkadu.html,05-06-2009,2.25
543,Diary,http://www.idlebrain.com/movie/archive/mr-diary.html,29-05-2009,2.5
542,Pista,http://www.idlebrain.com/movie/archive/mr-pista.html,29-05-2009,2.5
541,Prayanam,http://www.idlebrain.com/movie/archive/mr-prayanam.html,29-05-2009,3.0
540,Kick,http://www.idlebrain.com/movie/archive/mr-kick.html,08-05-2009,3.25
539,Mitrudu,http://www.idlebrain.com/movie/archive/mr-mitrudu.html,01-05-2009,3.0
538,Veedokkade,http://www.idlebrain.com/movie/archive/mr-veedokkade.html,01-05-2009,3.0
537,Circus Circus,http://www.idlebrain.com/movie/archive/mr-circuscircus.html,24-04-2009,0.0
536,Adhineta,http://www.idlebrain.com/movie/archive/mr-adhineta.html,24-04-2009,2.0
535,Punnami Nagu,http://www.idlebrain.com/movie/archive/mr-punnaminagu.html,10-04-2009,1.5
534,Ananda Tandavam,http://www.idlebrain.com/movie/archive/mr-anandatandavam.html,10-04-2009,1.5
533,Billa,http://www.idlebrain.com/movie/archive/mr-billa.html,03-04-2009,3.0
532,Bheebatsam,http://www.idlebrain.com/movie/archive/mr-bheebatsam.html,27-03-2009,1.5
531,Aakasamantha,http://www.idlebrain.com/movie/archive/mr-aakasamantha.html,27-03-2009,3.0
530,Manorama,http://www.idlebrain.com/movie/archive/mr-manorama.html,27-03-2009,3.0
529,Malli Malli,http://www.idlebrain.com/movie/archive/mr-mallimalli.html,21-03-2009,2.0
528,Sontha Vooru,http://www.idlebrain.com/movie/archive/mr-sonthavooru.html,21-03-2009,2.5
527,Mesthri,http://www.idlebrain.com/movie/archive/mr-mesthri.html,12-03-2009,1.5
526,Naa Girl Friend Baga Rich,http://www.idlebrain.com/movie/archive/mr-naagirlfriendbagarich.html,06-03-2009,1.0
525,Drona,http://www.idlebrain.com/movie/archive/mr-drona.html,20-02-2009,2.0
524,16 Days,http://www.idlebrain.com/movie/archive/mr-16days.html,20-02-2009,1.5
523,Satyameva Jayathe,http://www.idlebrain.com/movie/archive/mr-satyamevajayathe.html,13-02-2009,2.0
522,Siddham,http://www.idlebrain.com/movie/archive/mr-siddham.html,12-02-2009,3.0
521,Nenu Devudni,http://www.idlebrain.com/movie/archive/mr-nenudevudni.html,06-02-2009,0.0
520,Konchem Istam Koncem Kastam,http://www.idlebrain.com/movie/archive/mr-kikk.html,05-02-2009,3.0
519,Shh...,http://www.idlebrain.com/movie/archive/mr-shh.html,23-01-2009,2.5
518,Arundhati,http://www.idlebrain.com/movie/archive/mr-arundhati.html,16-01-2009,4.0
517,Maska,http://www.idlebrain.com/movie/archive/mr-maska.html,14-01-2009,3.0
516,Indumathi,http://www.idlebrain.com/movie/archive/mr-indumathi.html,01-01-2009,2.75
515,Sasirekha Parinayam,http://www.idlebrain.com/movie/archive/mr-sasirekhaparinayam.html,01-01-2009,3.0
514,King,http://www.idlebrain.com/movie/archive/mr-king.html,25-12-2008,3.0
513,Nachavule,http://www.idlebrain.com/movie/archive/mr-nachavule.html,19-12-2008,3.0
512,Neninthe,http://www.idlebrain.com/movie/archive/mr-neninthe.html,18-12-2008,2.5
511,Dongala Bandi,http://www.idlebrain.com/movie/archive/mr-dongalabandi.html,12-12-2008,1.5
510,Kuberulu,http://www.idlebrain.com/movie/archive/mr-kuberulu.html,05-12-2008,1.5
509,Surya s/o Krishnan,http://www.idlebrain.com/movie/archive/mr-suryasokrishnan.html,14-11-2008,2.5
508,Avakai Biryani,http://www.idlebrain.com/movie/archive/mr-avakaibiryani.html,14-11-2008,2.25
507,Blade Babji,http://www.idlebrain.com/movie/archive/mr-bladebabji.html,24-10-2008,3.0
506,Nenu Meeku Telusa?,http://www.idlebrain.com/movie/archive/mr-nenumeekutelusa.html,10-10-2008,3.0
505,Kotha Bangaru Lokam,http://www.idlebrain.com/movie/archive/mr-kothabangarulokam.html,09-10-2008,4.0
504,Rainbow,http://www.idlebrain.com/movie/archive/mr-rainbow.html,02-10-2008,2.25
503,Chintakayala Ravi,http://www.idlebrain.com/movie/archive/mr-chintakayalaravi.html,02-10-2008,3.0
502,Souryam,http://www.idlebrain.com/movie/archive/mr-souryam.html,25-09-2008,3.0
501,Gunde Jhallumandi,http://www.idlebrain.com/movie/archive/mr-gundejhallumandi.html,12-09-2008,3.0
500,Saroja,http://www.idlebrain.com/movie/archive/mr-saroja.html,05-09-2008,3.0
499,Ashta Chemma,http://www.idlebrain.com/movie/archive/mr-ashtachemma.html,05-09-2008,3.25
498,Kathanayakudu,http://www.idlebrain.com/movie/archive/mr-kathanayakudu.html,01-08-2008,3.0
497,Ullasanga Utsahanga,http://www.idlebrain.com/movie/archive/mr-ullasangautsahanga.html,25-07-2008,3.0
